run_id,sweep,iteration,candidate,model_id,model,suite,task_id,score,passed,error,latency_ms,tokens_generated,tokens_prompt,run_json,policy_json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-flatten-nested,100,true,,8.995208016131073,49,39,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-bug-fix-off-by-one,100,true,,9.342584002297372,73,93,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-json-validator,100,true,,9.75833399570547,119,67,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-retry-decorator,100,true,,9.278708981582895,138,53,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-deduplicate-preserve-order,100,true,,8.443583006737754,46,34,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-add-error-handling,100,true,,7.763958012219518,46,59,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-lru-cache,100,true,,8.343666995642707,146,63,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-rate-limiter,100,true,,11.529916024301201,130,58,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-async-to-sync-refactor,100,true,,8.29158301348798,25,176,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,coding,coding-parse-log-entries,100,true,,9.383999975398183,94,61,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-01,100,true,,3828.852791019017,125,410,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-02,100,true,,6731.762040988542,247,491,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-03,92,true,,5669.668500020634,212,512,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-04,57,false,meeting_name: mismatch | note: mismatch | room: mismatch,2194.1498329979368,73,554,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-05,79,false,extra top-level fields: competitor_2_price | charging_type: mismatch | product_name: mismatch | recommendation: mismatch,6778.64779101219,252,602,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-06,80,false,medication_dose: mismatch | medication_duration: expected string | referral: expected null,4594.384875003016,185,529,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-07,76,false,location: mismatch | note: mismatch | location: mismatch | note: mismatch | note: mismatch,7272.384458978195,286,512,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-08,100,true,,3521.9731669931207,127,547,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-09,80,false,date: mismatch | room: mismatch,3640.640917001292,121,600,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-10,70,false,chef_name: expected null | neighborhood: expected null | visit_duration: expected string,2748.942167003406,98,460,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-11,86,true,,2525.9349579864647,77,493,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-12,79,false,display_type: mismatch | product_name: mismatch | rating: mismatch,5589.194290980231,188,583,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-13,92,true,,14964.437666989397,538,819,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-14,65,false,anc_type: mismatch | array values did not match expected set | array values did not match expected set | product_name: mismatch | seller_name: mismatch | water_resistance_rating: expected string,8192.812291992595,291,639,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,dataextract,de-15,100,true,,2113.490042014746,69,434,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-01,100,true,,1200.8392499992624,46,139,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-02,50,false,word_counts_3_4_3,1082.6934999786317,18,147,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-03,0,false,three_paragraphs; one_sentence_each; coffee_start_question_end_under_60_words,1387.1313749987166,38,147,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-04,50,false,reverse_alpha_order,741.1129170213826,18,139,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-05,100,true,,1359.29562500678,41,187,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-06,100,true,,1290.9326249791775,32,192,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-07,50,false,tagged_translations,1274.9016669986304,29,173,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-08,50,false,allowed_items_unique_starts,818.4007079980802,20,166,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-09,100,true,,1627.5991660077125,41,171,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-10,66.7,false,exactly_50_words_humanity_to_stars,2000.7307909836527,63,156,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-11,100,true,,2230.7847079937346,68,196,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-12,0,false,exact_impossible_line,1264.891583006829,32,147,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-13,100,true,,541.572707996238,11,141,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-14,0,false,two_sentences; all_caps_rain_bang,1262.53354200162,31,173,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,instructfollow,if-15,50,false,city_constraints,721.5196249890141,11,241,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-01,100,true,,14807.500583992805,576,183,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-02,100,true,,5818.978249997599,207,173,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-03,100,true,,7078.33366698469,264,215,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-04,0,false,did not identify inconsistency / non-unique ordering,22725.861249986337,896,240,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-05,100,true,,17444.579041999532,650,271,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-06,0,false,missing switch; missing stay,23000.751833984395,896,288,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-07,100,true,,12265.62216700404,504,193,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-08,0,false,"fill_time expected 7.2, got 9 minutes",9849.683040985838,381,221,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-09,100,true,,12219.293500005733,475,169,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-10,100,true,,9989.891292003449,382,174,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-11,100,true,,12027.779125026427,467,188,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-12,100,true,,13497.720333980396,522,198,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-13,0,false,"amount expected 5718.96, got $5721.07; interest expected 718.96, got $721.07",12719.806000008248,491,194,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
extra3-i01,gemma4-fastify-optimization-extra3,1,promoted-extra5-control,gemma-4-E2B-it-qat-UD-Q4_K_XL,E2B,reasonmath,rm-14,100,true,,9476.647542003775,360,247,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-gemma4-harness-optimized.run.json,results/benchloop/gemma4-fastify-optimization-extra3/iteration-01/policy.json
